,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
AC004801.2,12.46303058986249,0.39031477277967036,0.682065712230015,0.5722539130482539,0.5671499675286604,0.9999963907630119,False
AC004801.6,7.383891628811566,-0.6381939703554691,0.8621938988559296,-0.7401977341782485,0.4591800222465062,0.9999963907630119,False
AC004803.1,15.09176104553231,0.010242071048741284,0.6209259156843683,0.016494835841169137,0.9868396219304802,0.9999963907630119,False
AC004812.2,33.60692829573111,-0.3065773866413606,0.4167762748156292,-0.7355922233744766,0.4619788966349161,0.9999963907630119,False
AC004825.2,9.762960000018886,0.9343785214423195,0.7899890745722763,1.1827739794353738,0.236898735634116,0.9999963907630119,False
AC004832.5,1.9898055226889573,-0.4555835204125649,1.524224878472029,-0.2988952134604102,0.7650199993670699,0.9999963907630119,False
AC004832.6,2.6697437925711505,0.29022090929661826,1.4384348865832464,0.20176158963023202,0.8401031109928716,0.9999963907630119,False
AC004834.1,3.4574177077453663,-0.708050295795457,1.1859574204210466,-0.5970284291859992,0.5504884001108679,0.9999963907630119,False
AC004837.2,2.0008641376713183,-0.9919073646166641,1.5944440994655966,-0.6221023144989013,0.5338745931775222,0.9999963907630119,False
AC004840.1,5.570092232223298,1.1727950750089584,1.041859228660867,1.125675180241372,0.2603030330795054,0.9999963907630119,False
AC004846.1,22.17797784916064,-0.26945999030453016,0.5103089588036777,-0.5280330389186737,0.5974764048434539,0.9999963907630119,False
AC004846.2,8.729141142681298,0.34258062180699506,0.9054421619087802,0.37835726700068195,0.7051652087355134,0.9999963907630119,False
AC004847.1,24.591816336135206,-0.6569119201020072,0.5512269291528691,-1.1917268285705052,0.2333683748352947,0.9999963907630119,False
AC004854.2,5.832222985345136,1.1511114003443288,1.074782878113604,1.0710176201957107,0.2841615070048811,0.9999963907630119,False
AC004865.2,108.43577272594689,-0.034368427836474896,0.23245441624142957,-0.14785018238061562,0.8824610046899438,0.9999963907630119,False
AC004870.2,3.691117648335664,-0.18690021749234792,1.1582861143695173,-0.16135928349109335,0.8718104334523247,0.9999963907630119,False
AC004877.2,7.710536719096258,0.4350810404755137,0.851090993162827,0.511203906480862,0.609208283552063,0.9999963907630119,False
AC004884.2,4.334784682287856,-0.19844621335143584,1.0083073950829227,-0.19681122475067805,0.8439752668372922,0.9999963907630119,False
AC004889.1,63.01999166051709,-0.1748533574008681,0.3045272839478017,-0.5741796108845186,0.565846265111313,0.9999963907630119,False
AC004890.2,18.700134696663586,0.10973142247701434,0.5642701232089297,0.19446612174500086,0.845810920262843,0.9999963907630119,False
AC004890.3,8.975947861568601,-0.8450425740307435,0.8178307258116287,-1.0332732035619097,0.3014760636805768,0.9999963907630119,False
AC004893.1,6.46155674816955,0.39729605948779845,0.8294983218820823,0.4789594493529021,0.6319674769114675,0.9999963907630119,False
AC004898.1,4.8138067420966735,-0.0529570095282381,0.9578896915137226,-0.05528508135895254,0.9559113473393377,0.9999963907630119,False
AC004908.1,14.82680417313665,-1.0330009106260138,0.6149024896979841,-1.6799426379512354,0.09296847688577052,0.9999963907630119,False
AC004908.2,17.090156679187544,-0.5294719146211239,0.5359537867073298,-0.987905912324964,0.3231987296337888,0.9999963907630119,False
AC004908.3,8.993591507348887,-0.2654501154375113,0.7279670852140576,-0.3646457660368753,0.715375847303815,0.9999963907630119,False
AC004918.3,4.152947385261935,-0.6482930573502381,1.1699291419556663,-0.5541301896852868,0.5794897503897533,0.9999963907630119,False
AC004922.1,2.106802699675411,0.737593412253323,1.637012234938833,0.45057293800915493,0.6522973746492526,0.9999963907630119,False
AC004923.4,12.287922969517178,0.6072943286484783,0.6818300372611603,0.8906828615059493,0.3730993317344131,0.9999963907630119,False
AC004943.1,17.662000994320696,0.46837983738288064,0.5215514734561175,0.898051028940846,0.3691583451202821,0.9999963907630119,False
AC004943.2,100.46029037032186,-0.07832825979528212,0.2426058651145197,-0.3228621853734164,0.7467996155729235,0.9999963907630119,False
AC004948.1,3.0631146358728736,-0.964848168182919,1.4328446254253144,-0.6733794795765249,0.5007059001188332,0.9999963907630119,False
AC004951.1,22.20590110593085,0.3043945338964919,0.5262713903432878,0.5783984071373037,0.5629951691154731,0.9999963907630119,False
AC004951.2,8.318300047730238,-0.22351760199503254,0.7841236319929594,-0.2850540308636425,0.7756027475964606,0.9999963907630119,False
AC004951.3,5.11022297400516,0.9570582730498802,1.0404686477610177,0.9198338413265713,0.3576595958357577,0.9999963907630119,False
AC004951.4,3.3944969979798407,-0.5899878203647844,1.2057652367056635,-0.4893057142505801,0.624625276147464,0.9999963907630119,False
AC004967.1,4.803622156380242,0.7825968578366723,0.9842367423418718,0.7951307080597074,0.42653747348411053,0.9999963907630119,False
AC004967.2,26.436373139838064,-0.4722561092693104,0.4286551378371592,-1.1017157327266534,0.2705852750259141,0.9999963907630119,False
AC004975.1,12.45117297351353,0.24949561070544127,0.6738130390809217,0.37027423964034933,0.7111781657336973,0.9999963907630119,False
AC004975.2,2.228536538980004,-0.024206191535597475,1.5133839803221416,-0.01599474545147815,0.9872385836821393,0.9999963907630119,False
AC004980.1,85.64241297759524,-0.14766648809435956,0.26483858105479485,-0.5575716631097924,0.577136910926725,0.9999963907630119,False
AC004980.2,3.899156342380642,0.13687381746939822,1.1702138051490263,0.11696479469575852,0.9068879517040861,0.9999963907630119,False
AC004982.1,4.181329014840867,1.125367994021941,1.1199865928697519,1.004804879974858,0.3149908136109931,0.9999963907630119,False
AC004982.2,7.2192053153391464,-0.1298317508206002,0.9676269661008271,-0.13417541611492426,0.8932638652094266,0.9999963907630119,False
AC004987.2,24.802808079351703,0.1406278439525322,0.4389917207140191,0.3203428158594912,0.7487084694610383,0.9999963907630119,False
AC004990.1,2.6172441481252853,-2.732302426516396,1.5562406779206317,-1.755706855167902,0.07913847569744784,0.9999963907630119,False
AC004994.1,2.040524986724154,0.5590775333724091,1.8402761789835393,0.30380088584378173,0.7612795918135989,0.9999963907630119,False
AC005000.1,5.914850955595284,-0.08661831006851292,0.948489734457572,-0.09132234848914704,0.9272364606580122,0.9999963907630119,False
AC005005.3,6.629886285238676,0.2511166092333926,0.860406495553971,0.2918581048969321,0.770395116946429,0.9999963907630119,False
AC005014.1,2.118351687990629,1.8661612574154904,1.6603684665900695,1.123944049147152,0.26103676272571763,0.9999963907630119,False
AC005020.1,1.607133911322378,0.5515888791008428,1.8506154501539422,0.29805699452847384,0.7656596639501378,0.9999963907630119,False
AC005034.2,1.978387524659379,-0.39004165335015006,1.6094107806072704,-0.24235059069442652,0.80850851617346,0.9999963907630119,False
AC005034.3,148.48290764157704,-0.08356609765496148,0.1966691577362214,-0.4249069788921497,0.6709044869557145,0.9999963907630119,False
AC005034.5,11.862586783783549,1.1483355580751309,0.6787144950576545,1.691927263138212,0.0906598430457493,0.9999963907630119,False
AC005041.3,15.241449742290314,0.07852214552478383,0.5583255976337446,0.1406386270978274,0.8881554314850884,0.9999963907630119,False
AC005042.1,14.090494073401404,-0.1463217465987031,0.6182134037790158,-0.23668484976913684,0.8129012891856918,0.9999963907630119,False
AC005046.1,2.3459337957924284,0.8535378650030976,1.5072112842308012,0.5663027300374127,0.5711880048862661,0.9999963907630119,False
AC005070.3,18.171056669388534,-0.07726536921581699,0.5796290166822368,-0.1333014169271227,0.8939550070563415,0.9999963907630119,False
AC005072.1,3.216163569536976,-0.15018266664560814,1.2105036442001673,-0.12406626561198036,0.901262807894153,0.9999963907630119,False
AC005076.1,6.8366664343709225,0.02932207757058574,0.9152774370562448,0.03203627270097762,0.9744431243015479,0.9999963907630119,False
AC005077.4,1.7696226239331443,4.298053414969624,2.6204696661321534,1.6401843801205325,0.1009668360254592,0.9999963907630119,False
AC005083.1,2.10759428442741,0.19859509024019006,1.719947673741651,0.11546577449542836,0.9080759469910207,0.9999963907630119,False
AC005089.1,42.939264167487586,-0.045872093279916024,0.3595596160358866,-0.12757854673906888,0.8984825095980977,0.9999963907630119,False
AC005096.1,4.0754390960821,1.9739452423165618,1.2271790194205499,1.6085226450894021,0.10772076070619356,0.9999963907630119,False
AC005104.1,23.34709220072439,0.16110768098261286,0.4811213536034985,0.33485872072804496,0.7377316622225119,0.9999963907630119,False
AC005154.1,14.108151124569138,-0.2545242278391181,0.6099208373965334,-0.417306988437324,0.6764538775171233,0.9999963907630119,False
AC005154.2,8.858693751345342,0.469511083216576,0.8058355322647173,0.5826388443024642,0.5601364502305564,0.9999963907630119,False
AC005154.4,7.811036974484494,-0.0694335797224472,0.8443552631105317,-0.08223266053516372,0.9344617020358922,0.9999963907630119,False
AC005165.1,19.542757606060636,0.3326734613375088,0.5047121732927594,0.659135005932462,0.5098090783265955,0.9999963907630119,False
AC005183.1,3.790522050958162,0.4334068946119415,1.0856487280165878,0.39921466624268853,0.6897350375274865,0.9999963907630119,False
AC005224.1,8.240401435881946,-1.0002527725799226,0.7898601389648859,-1.2663669467999195,0.20538173885855648,0.9999963907630119,False
AC005224.3,4.894189784721728,-0.6984548056826348,0.9806495270045141,-0.7122369271070069,0.47631807380060687,0.9999963907630119,False
AC005225.4,9.227904203611585,0.3166523757683167,0.7300069883141198,0.43376622530641046,0.6644582101344491,0.9999963907630119,False
AC005229.4,36.796203214111706,-0.8284198981968832,0.3960896888977791,-2.0914957430529775,0.03648364763184481,0.9999963907630119,False
AC005253.1,40.40451191206138,0.15843910650519066,0.38938848155038996,0.40689212447771744,0.684087220498178,0.9999963907630119,False
AC005261.1,420.6197770288716,0.4038394804869241,0.21526224482731038,1.8760348839198246,0.06065048997455462,0.9999963907630119,False
AC005261.2,4.308305429585833,-1.174184028745388,1.0916468373939174,-1.075607960857113,0.2821026255605499,0.9999963907630119,False
AC005261.3,35.39076814357011,0.45178426950239065,0.39434651138846805,1.1456530144306032,0.25193875220225725,0.9999963907630119,False
AC005261.5,36.52519428092369,0.3434711736071036,0.37121725521622884,0.9252564873554612,0.35483250681323975,0.9999963907630119,False
AC005264.1,5.40652530974796,0.3359542820073494,0.9213156827259061,0.3646462209493255,0.7153755076828183,0.9999963907630119,False
AC005280.1,2.257343130774895,1.2707890349314892,1.7976776353286232,0.7069059601996904,0.47962491982639077,0.9999963907630119,False
AC005280.2,4.231051546166146,-0.04174803990611556,1.1732097725272839,-0.03558446314011135,0.9716136970941142,0.9999963907630119,False
AC005281.1,2.6182818383368773,-1.0463445492958285,1.3495794999998652,-0.7753115317000097,0.4381555968769306,0.9999963907630119,False
AC005288.1,320.1143597508125,0.02827865419216331,0.16311966984764123,0.17336139914074397,0.8623673646734985,0.9999963907630119,False
AC005304.3,2.9955218098229843,1.4245983187631948,1.4819313466108883,0.9613119541746575,0.3363953390715062,0.9999963907630119,False
AC005306.1,1.953804116323192,0.476459194554591,1.5982448975117405,0.2981140094965271,0.7656161494162452,0.9999963907630119,False
AC005329.1,6.584818315696283,-0.0014449122029404375,0.9674341825175996,-0.0014935509092518049,0.9988083192317808,0.9999963907630119,False
AC005329.3,6.3486437105606655,0.8704291818500978,1.02369093446532,0.8502851324992227,0.3951665804055968,0.9999963907630119,False
AC005332.3,11.879695131793815,-0.1843243770414759,0.6433448735330346,-0.2865094362674068,0.7744879671722995,0.9999963907630119,False
AC005332.5,20.141486981455092,-0.09424828072995305,0.4958021655558062,-0.19009251527632692,0.8492366350922924,0.9999963907630119,False
AC005332.6,232.35047634391438,-0.1665391493192199,0.1843242807203912,-0.9035117276374984,0.3662543668469853,0.9999963907630119,False
AC005343.1,4.0495325637532495,0.5616884907733355,1.0898450902665124,0.5153837878335344,0.6062848591019645,0.9999963907630119,False
AC005379.1,2.373442615113698,0.042125451080631746,1.749101229701033,0.024084055493936208,0.9807855615071779,0.9999963907630119,False
AC005387.1,3.035289888306122,-0.25284846289730345,1.3283130517723336,-0.19035306666597482,0.8490324725598294,0.9999963907630119,False
AC005387.2,2.984030895662226,-0.2931762060526434,1.3546322007627203,-0.21642494980377086,0.8286565199569937,0.9999963907630119,False
AC005391.1,8.357241679381042,0.9671628534900178,0.839087043302881,1.1526370967224029,0.2490593701072148,0.9999963907630119,False
AC005480.1,7.8930352808155915,-0.4545341831697809,0.768438707078911,-0.5915034979141215,0.5541831121351921,0.9999963907630119,False
AC005481.1,16.67388533054358,0.1710532046128915,0.5828741170694955,0.2934650889507536,0.7691666803420361,0.9999963907630119,False
AC005498.3,8.69814619515175,0.348475653271654,0.8513896407188062,0.4093022003150579,0.6823179009909872,0.9999963907630119,False
AC005519.1,16.584911586050954,-0.0465758697886917,0.5562746145595406,-0.08372819569624002,0.9332725389278714,0.9999963907630119,False
AC005520.2,5.899193838272395,-0.4438004550748163,0.945621948569378,-0.4693212290030256,0.6388400432710775,0.9999963907630119,False
AC005520.3,1.9190034148598543,-0.8525580054164594,1.6608824136915825,-0.5133162940304185,0.6077300879548055,0.9999963907630119,False
AC005520.5,2.67671070243874,-0.2532579506684813,1.4025866398760203,-0.18056492445334266,0.8567090895030031,0.9999963907630119,False
AC005532.1,1.6821100713065682,-1.1458595309696162,1.696754625959373,-0.6753242416072555,0.49946978565152855,0.9999963907630119,False
AC005534.1,2.506046526065001,0.5931395668446513,1.3651367762477737,0.43449094417847245,0.6639319694766004,0.9999963907630119,False
AC005534.2,1.8075033532982312,0.8166704497433499,1.7388437198196762,0.4696629377527046,0.6385958509781958,0.9999963907630119,False
AC005537.1,1.958786274596792,2.4355516506285673,1.9183730629635456,1.2695922902848067,0.20422989708235484,0.9999963907630119,False
AC005540.1,2.7506657543007713,-0.42918503389157553,1.3653895267578642,-0.31433157020815966,0.7532692228944148,0.9999963907630119,False
AC005546.1,12.593380291311007,0.39224874170131285,0.6917026340753674,0.5670771258890042,0.5706617829413878,0.9999963907630119,False
AC005578.1,5.538306672353798,0.4127037351244398,1.0873118391932501,0.37956336006665065,0.704269563242763,0.9999963907630119,False
AC005586.1,13.253089875382571,1.1346009639473473,0.6282579995218563,1.8059475005664072,0.07092654043871043,0.9999963907630119,False
AC005618.1,18.580266391270996,-0.9513583710265118,0.5418995729479215,-1.7555990418134926,0.07915689596475928,0.9999963907630119,False
AC005622.1,1.9264110216800094,0.8692074574129739,1.9215439749376269,0.45234845975418714,0.651017970473257,0.9999963907630119,False
AC005632.2,7.283075570328227,0.4978481998277113,0.8454169651716088,0.5888788850205466,0.555942523066878,0.9999963907630119,False
AC005674.2,42.18648247985171,-0.19181927260639944,0.34857356551908514,-0.5502978182546574,0.5821151204278112,0.9999963907630119,False
AC005682.1,15.385831640118006,-0.5674305436244225,0.5628802075721803,-1.0080840221258958,0.31341412743822405,0.9999963907630119,False
AC005695.3,2.0266888073136076,-0.18185582817718834,1.6799139667946477,-0.10825306043748034,0.913794956069438,0.9999963907630119,False
AC005696.1,5.554304362463462,0.19393475079408617,0.9482796807506005,0.20451218636318266,0.8379532698993263,0.9999963907630119,False
AC005696.3,2.062969538580203,-0.4459639391295313,1.5636584081538742,-0.2852054750602828,0.7754867259969381,0.9999963907630119,False
AC005702.2,2.1218384533798034,-0.724416277870175,1.5710744067359663,-0.46109609752679265,0.644729661447544,0.9999963907630119,False
AC005726.1,133.43427999061566,0.12810291145931976,0.2647461186683183,0.4838707819539777,0.628477577447393,0.9999963907630119,False
AC005726.2,4.666296230140289,-0.3232094535992363,1.0345028812106978,-0.31242972781378664,0.7547139607545619,0.9999963907630119,False
AC005726.3,33.44094270127912,0.374362006826377,0.41362135371500525,0.9050838489453839,0.3654209678449625,0.9999963907630119,False
